id,type,name,variation,saveAs,prompt
west-bengal-kolkata-digha-coastal-holiday-5d4n-v5,package,Kolkata – Digha Coastal Holiday,5,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v5.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v6,package,Kolkata – Digha Coastal Holiday,6,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v6.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v7,package,Kolkata – Digha Coastal Holiday,7,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v7.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v8,package,Kolkata – Digha Coastal Holiday,8,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v8.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v9,package,Kolkata – Digha Coastal Holiday,9,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v9.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-digha-coastal-holiday-5d4n-v10,package,Kolkata – Digha Coastal Holiday,10,public/images/packages/west-bengal-kolkata-digha-coastal-holiday-5d4n-v10.png,"Create a photorealistic travel image for ""Kolkata – Digha Coastal Holiday"" — 5-day West Bengal holiday package, India. Scene: coastal beaches Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v1,package,Kolkata – Shantiniketan Cultural Journey,1,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v1.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v2,package,Kolkata – Shantiniketan Cultural Journey,2,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v2.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v3,package,Kolkata – Shantiniketan Cultural Journey,3,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v3.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v4,package,Kolkata – Shantiniketan Cultural Journey,4,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v4.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v5,package,Kolkata – Shantiniketan Cultural Journey,5,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v5.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v6,package,Kolkata – Shantiniketan Cultural Journey,6,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v6.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v7,package,Kolkata – Shantiniketan Cultural Journey,7,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v7.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v8,package,Kolkata – Shantiniketan Cultural Journey,8,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v8.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v9,package,Kolkata – Shantiniketan Cultural Journey,9,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v9.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v10,package,Kolkata – Shantiniketan Cultural Journey,10,public/images/packages/west-bengal-kolkata-shantiniketan-cultural-journey-5d4n-v10.png,"Create a photorealistic travel image for ""Kolkata – Shantiniketan Cultural Journey"" — 5-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v1,package,Complete North Bengal Explorer,1,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v1.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v2,package,Complete North Bengal Explorer,2,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v2.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v3,package,Complete North Bengal Explorer,3,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v3.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v4,package,Complete North Bengal Explorer,4,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v4.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v5,package,Complete North Bengal Explorer,5,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v5.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v6,package,Complete North Bengal Explorer,6,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v6.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v7,package,Complete North Bengal Explorer,7,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v7.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v8,package,Complete North Bengal Explorer,8,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v8.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
west-bengal-complete-north-bengal-explorer-8d7n-v9,package,Complete North Bengal Explorer,9,public/images/packages/west-bengal-complete-north-bengal-explorer-8d7n-v9.png,"Create a photorealistic travel image for ""Complete North Bengal Explorer"" — 8-day West Bengal holiday package, India. Scene: scenic highlights of Darjeeling tea gardens, Sundarbans, Kolkata heritage. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
